Id,Hrapx,Hrapy,Lat,Lon,Globvalue
5259,545,13,24.8787,-99.7991,0.03
6834,544,14,24.9141,-99.8316,0.04
8408,542,15,24.9524,-99.9001,0.04
60256,382,48,26.2405,-105.6827,0.01
61825,375,49,26.2703,-105.9416,0.01
61830,380,49,26.2728,-105.7570,0.04
61831,381,49,26.2732,-105.7201,0.01
61832,382,49,26.2736,-105.6832,0.01
61833,383,49,26.2740,-105.6462,0.01
61834,384,49,26.2744,-105.6093,0.02
63402,376,50,26.3040,-105.9053,0.01
63405,379,50,26.3055,-105.7944,0.05
63406,380,50,26.3059,-105.7575,0.04
63407,381,50,26.3063,-105.7205,0.01
63408,382,50,26.3068,-105.6836,0.01
63409,383,50,26.3071,-105.6467,0.03
63410,384,50,26.3075,-105.6097,0.04
63411,385,50,26.3078,-105.5728,0.02
64977,375,51,26.3366,-105.9428,0.01
64978,376,51,26.3371,-105.9059,0.01
64979,377,51,26.3376,-105.8689,0.02
64981,379,51,26.3386,-105.7950,0.04
64982,380,51,26.3390,-105.7580,0.03
64983,381,51,26.3395,-105.7210,0.01
64984,382,51,26.3399,-105.6840,0.01
64985,383,51,26.3403,-105.6471,0.01
64986,384,51,26.3406,-105.6101,0.01
64987,385,51,26.3410,-105.5731,0.01
66553,375,52,26.3697,-105.9434,0.01
66554,376,52,26.3703,-105.9064,0.01
66555,377,52,26.3708,-105.8695,0.02
66556,378,52,26.3713,-105.8325,0.02
66557,379,52,26.3717,-105.7955,0.02
66558,380,52,26.3722,-105.7585,0.03
66559,381,52,26.3726,-105.7215,0.01
66560,382,52,26.3730,-105.6845,0.01
66561,383,52,26.3734,-105.6475,0.03
66562,384,52,26.3738,-105.6105,0.01
68129,375,53,26.4029,-105.9440,0.02
68130,376,53,26.4034,-105.9070,0.02
68131,377,53,26.4039,-105.8700,0.02
68132,378,53,26.4044,-105.8330,0.02
68133,379,53,26.4049,-105.7960,0.03
68134,380,53,26.4053,-105.7590,0.03
68135,381,53,26.4058,-105.7219,0.01
68136,382,53,26.4062,-105.6849,0.01
68137,383,53,26.4066,-105.6479,0.01
68138,384,53,26.4069,-105.6109,0.01
68139,385,53,26.4073,-105.5739,0.01
69705,375,54,26.4360,-105.9447,0.01
69706,376,54,26.4366,-105.9076,0.02
69707,377,54,26.4371,-105.8706,0.02
69708,378,54,26.4376,-105.8335,0.02
69709,379,54,26.4380,-105.7965,0.03
69710,380,54,26.4385,-105.7595,0.03
69711,381,54,26.4389,-105.7224,0.03
69712,382,54,26.4393,-105.6854,0.01
